filename,width,height,class,xmin,ymin,xmax,ymax
img012686.jpg,1920,1200,Tango,493,279,1009,1172
img012687.jpg,1920,1200,Tango,816,272,1414,964
img012689.jpg,1920,1200,Tango,748,676,1227,1071
img012690.jpg,1920,1200,Tango,679,453,1104,759
img012691.jpg,1920,1200,Tango,729,412,914,662
img012692.jpg,1920,1200,Tango,920,565,1169,787
img012693.jpg,1920,1200,Tango,754,364,1224,702
img012694.jpg,1920,1200,Tango,647,289,1255,637
img012696.jpg,1920,1200,Tango,813,550,970,709
img012697.jpg,1920,1200,Tango,866,260,1389,676
img012698.jpg,1920,1200,Tango,836,224,1073,609
img012700.jpg,1920,1200,Tango,921,316,1036,489
img012701.jpg,1920,1200,Tango,633,598,1016,740
img012702.jpg,1920,1200,Tango,979,649,1100,728
img012703.jpg,1920,1200,Tango,966,561,1202,733
img012704.jpg,1920,1200,Tango,954,268,1096,423
img012705.jpg,1920,1200,Tango,725,166,1284,804
img012706.jpg,1920,1200,Tango,794,362,1447,1140
img012707.jpg,1920,1200,Tango,704,253,1288,597
img012709.jpg,1920,1200,Tango,771,573,1050,834
img012710.jpg,1920,1200,Tango,812,389,1253,840
img012711.jpg,1920,1200,Tango,810,491,1127,654
img012712.jpg,1920,1200,Tango,499,136,1153,968
img012713.jpg,1920,1200,Tango,919,439,1043,709
img012714.jpg,1920,1200,Tango,762,444,1038,646
img012715.jpg,1920,1200,Tango,309,39,1379,962
img012716.jpg,1920,1200,Tango,778,493,1098,733
img012717.jpg,1920,1200,Tango,481,282,915,796
img012720.jpg,1920,1200,Tango,495,73,1322,798
img012721.jpg,1920,1200,Tango,863,554,1116,670
img012723.jpg,1920,1200,Tango,86,-90,1331,892
img012724.jpg,1920,1200,Tango,708,437,965,676
img012725.jpg,1920,1200,Tango,944,452,1146,605
img012726.jpg,1920,1200,Tango,858,336,1060,567
img012727.jpg,1920,1200,Tango,737,409,1130,804
img012728.jpg,1920,1200,Tango,786,527,1244,749
img012729.jpg,1920,1200,Tango,596,449,1066,680
img012732.jpg,1920,1200,Tango,768,116,1121,508
img012733.jpg,1920,1200,Tango,490,303,1119,991
img012734.jpg,1920,1200,Tango,956,407,1305,730
img012735.jpg,1920,1200,Tango,626,428,973,745
img012736.jpg,1920,1200,Tango,740,451,990,633
img012737.jpg,1920,1200,Tango,576,536,1165,944
img012738.jpg,1920,1200,Tango,884,326,1151,593
img012739.jpg,1920,1200,Tango,749,455,1120,788
img012741.jpg,1920,1200,Tango,610,279,1347,880
img012742.jpg,1920,1200,Tango,974,276,1087,497
img012743.jpg,1920,1200,Tango,855,521,1161,720
img012744.jpg,1920,1200,Tango,903,349,1170,918
img012745.jpg,1920,1200,Tango,928,550,1044,658
img012748.jpg,1920,1200,Tango,926,429,1085,785
img012749.jpg,1920,1200,Tango,895,574,1456,768
img012750.jpg,1920,1200,Tango,921,628,1219,742
img012751.jpg,1920,1200,Tango,762,566,1067,845
img012752.jpg,1920,1200,Tango,727,309,1147,638
img012753.jpg,1920,1200,Tango,909,455,1167,686
img012755.jpg,1920,1200,Tango,761,429,1051,576
img012756.jpg,1920,1200,Tango,827,248,1119,573
img012757.jpg,1920,1200,Tango,790,588,1043,852
img012758.jpg,1920,1200,Tango,547,258,1434,986
img012759.jpg,1920,1200,Tango,902,419,1121,494
img012762.jpg,1920,1200,Tango,788,459,954,595
img012763.jpg,1920,1200,Tango,894,603,1153,711
img012764.jpg,1920,1200,Tango,817,593,1059,981
img012765.jpg,1920,1200,Tango,701,440,1182,803
img012767.jpg,1920,1200,Tango,831,549,1200,805
img012768.jpg,1920,1200,Tango,751,766,1197,987
img012769.jpg,1920,1200,Tango,747,133,1330,621
img012770.jpg,1920,1200,Tango,962,444,1048,602
img012771.jpg,1920,1200,Tango,774,494,1111,649
img012772.jpg,1920,1200,Tango,810,473,1125,839
img012773.jpg,1920,1200,Tango,909,390,1248,775
img012774.jpg,1920,1200,Tango,917,455,1121,821
img012775.jpg,1920,1200,Tango,920,399,1184,615
img012776.jpg,1920,1200,Tango,769,323,1103,582
img012777.jpg,1920,1200,Tango,817,651,1091,911
img012778.jpg,1920,1200,Tango,859,430,1134,712
img012779.jpg,1920,1200,Tango,655,579,853,698
img012780.jpg,1920,1200,Tango,449,71,1021,1254
img012781.jpg,1920,1200,Tango,731,453,1114,854
img012782.jpg,1920,1200,Tango,725,203,1353,774
img012783.jpg,1920,1200,Tango,814,598,995,981
img012784.jpg,1920,1200,Tango,822,533,967,769
img012786.jpg,1920,1200,Tango,847,519,1153,681
img012789.jpg,1920,1200,Tango,936,423,1306,828
img012790.jpg,1920,1200,Tango,557,-10,1290,939
img012791.jpg,1920,1200,Tango,766,561,1135,771
img012792.jpg,1920,1200,Tango,812,220,1287,640
img012793.jpg,1920,1200,Tango,877,452,1018,671
img012794.jpg,1920,1200,Tango,853,548,1060,759
img012795.jpg,1920,1200,Tango,1062,314,1243,609
img012796.jpg,1920,1200,Tango,766,536,998,794
img012797.jpg,1920,1200,Tango,858,340,1015,585
img012798.jpg,1920,1200,Tango,820,138,1501,988
img012799.jpg,1920,1200,Tango,818,474,1007,701
img012800.jpg,1920,1200,Tango,926,352,1067,557
img012801.jpg,1920,1200,Tango,960,244,1260,476
img012803.jpg,1920,1200,Tango,300,430,1130,1165
img012804.jpg,1920,1200,Tango,690,399,1079,757
img012805.jpg,1920,1200,Tango,953,442,1081,772
img012806.jpg,1920,1200,Tango,929,528,1068,753
img012808.jpg,1920,1200,Tango,886,463,1060,828
img012810.jpg,1920,1200,Tango,885,403,1106,743
img012811.jpg,1920,1200,Tango,643,464,975,837
img012812.jpg,1920,1200,Tango,911,388,1216,725
img012813.jpg,1920,1200,Tango,808,413,993,582
img012815.jpg,1920,1200,Tango,930,467,1196,628
img012816.jpg,1920,1200,Tango,677,294,1034,1058
img012817.jpg,1920,1200,Tango,1011,700,1258,966
img012818.jpg,1920,1200,Tango,801,677,992,828
img012819.jpg,1920,1200,Tango,671,531,1192,966
img012820.jpg,1920,1200,Tango,828,522,996,688
img012821.jpg,1920,1200,Tango,773,507,958,626
img012823.jpg,1920,1200,Tango,904,374,1001,568
img012824.jpg,1920,1200,Tango,864,329,1199,624
img012825.jpg,1920,1200,Tango,686,456,1460,828
img012827.jpg,1920,1200,Tango,848,295,1123,748
img012830.jpg,1920,1200,Tango,711,652,1002,886
img012831.jpg,1920,1200,Tango,798,568,1162,831
img012832.jpg,1920,1200,Tango,675,288,1036,721
img012835.jpg,1920,1200,Tango,810,560,973,726
img012836.jpg,1920,1200,Tango,446,93,1377,916
img012837.jpg,1920,1200,Tango,624,426,1037,640
img012839.jpg,1920,1200,Tango,925,593,1126,758
img012840.jpg,1920,1200,Tango,965,471,1158,599
img012841.jpg,1920,1200,Tango,802,519,1049,714
img012842.jpg,1920,1200,Tango,322,522,1425,1038
img012844.jpg,1920,1200,Tango,544,433,1038,1243
img012846.jpg,1920,1200,Tango,805,545,1025,728
img012847.jpg,1920,1200,Tango,785,690,985,850
img012848.jpg,1920,1200,Tango,828,516,1017,758
img012849.jpg,1920,1200,Tango,989,55,1353,432
img012850.jpg,1920,1200,Tango,827,553,1144,812
img012851.jpg,1920,1200,Tango,741,561,1342,1167
img012852.jpg,1920,1200,Tango,865,495,1022,636
img012854.jpg,1920,1200,Tango,899,522,1286,915
img012855.jpg,1920,1200,Tango,1037,352,1317,824
img012856.jpg,1920,1200,Tango,836,501,1099,634
img012858.jpg,1920,1200,Tango,900,518,1134,904
img012860.jpg,1920,1200,Tango,734,347,1105,652
img012863.jpg,1920,1200,Tango,821,376,1014,594
img012864.jpg,1920,1200,Tango,952,616,1207,836
img012865.jpg,1920,1200,Tango,564,387,1144,663
img012866.jpg,1920,1200,Tango,1012,719,1152,931
img012867.jpg,1920,1200,Tango,760,345,1357,782
img012868.jpg,1920,1200,Tango,765,410,1085,713
img012869.jpg,1920,1200,Tango,988,440,1121,693
img012871.jpg,1920,1200,Tango,734,450,1337,800
img012872.jpg,1920,1200,Tango,786,419,1174,887
img012873.jpg,1920,1200,Tango,953,447,1144,608
img012874.jpg,1920,1200,Tango,1013,526,1181,662
img012875.jpg,1920,1200,Tango,804,598,1031,891
img012876.jpg,1920,1200,Tango,828,221,1650,1186
img012877.jpg,1920,1200,Tango,822,541,1003,772
img012879.jpg,1920,1200,Tango,831,600,1130,733
img012881.jpg,1920,1200,Tango,713,484,1090,672
img012882.jpg,1920,1200,Tango,1023,596,1271,697
img012883.jpg,1920,1200,Tango,805,637,1050,818
img012884.jpg,1920,1200,Tango,799,516,1080,802
img012885.jpg,1920,1200,Tango,541,368,1060,720
img012886.jpg,1920,1200,Tango,941,492,1248,835
img012887.jpg,1920,1200,Tango,809,471,1083,678
img012888.jpg,1920,1200,Tango,670,313,1057,644
img012889.jpg,1920,1200,Tango,735,410,940,524
img012890.jpg,1920,1200,Tango,767,214,1081,512
img012891.jpg,1920,1200,Tango,814,445,1148,740
img012892.jpg,1920,1200,Tango,715,571,983,763
img012893.jpg,1920,1200,Tango,741,337,1008,604
img012894.jpg,1920,1200,Tango,786,234,1143,507
img012895.jpg,1920,1200,Tango,694,393,1256,1041
img012896.jpg,1920,1200,Tango,846,114,1061,539
img012897.jpg,1920,1200,Tango,702,459,909,754
img012898.jpg,1920,1200,Tango,489,204,1399,1020
img012899.jpg,1920,1200,Tango,802,432,987,695
img012901.jpg,1920,1200,Tango,851,517,1101,656
img012902.jpg,1920,1200,Tango,785,591,1117,711
img012903.jpg,1920,1200,Tango,821,529,1125,668
img012904.jpg,1920,1200,Tango,843,712,975,871
img012905.jpg,1920,1200,Tango,692,134,1382,757
img012906.jpg,1920,1200,Tango,713,420,1399,1316
img012907.jpg,1920,1200,Tango,526,166,1141,909
img012908.jpg,1920,1200,Tango,965,583,1193,805
img012909.jpg,1920,1200,Tango,945,639,1247,801
img012910.jpg,1920,1200,Tango,898,487,1057,638
img012911.jpg,1920,1200,Tango,713,366,1109,579
img012912.jpg,1920,1200,Tango,991,398,1186,578
img012913.jpg,1920,1200,Tango,889,586,1153,778
img012914.jpg,1920,1200,Tango,812,439,1058,630
img012915.jpg,1920,1200,Tango,910,317,1127,758
img012917.jpg,1920,1200,Tango,593,170,1225,894
img012918.jpg,1920,1200,Tango,901,484,997,636
img012920.jpg,1920,1200,Tango,920,416,1332,808
img012921.jpg,1920,1200,Tango,925,547,1066,769
img012922.jpg,1920,1200,Tango,533,140,1245,583
img012924.jpg,1920,1200,Tango,864,343,1237,904
img012925.jpg,1920,1200,Tango,772,185,1224,657
img012926.jpg,1920,1200,Tango,555,502,1317,982
img012927.jpg,1920,1200,Tango,978,515,1141,710
img012928.jpg,1920,1200,Tango,998,471,1107,591
img012929.jpg,1920,1200,Tango,706,195,1273,794
img012930.jpg,1920,1200,Tango,941,512,1071,676
img012931.jpg,1920,1200,Tango,406,414,1291,865
img012932.jpg,1920,1200,Tango,723,412,1334,996
img012933.jpg,1920,1200,Tango,439,328,1263,952
img012934.jpg,1920,1200,Tango,846,414,1547,1066
img012935.jpg,1920,1200,Tango,782,391,1244,651
img012936.jpg,1920,1200,Tango,703,276,1032,567
img012937.jpg,1920,1200,Tango,945,532,1043,709
img012938.jpg,1920,1200,Tango,853,835,936,1029
img012939.jpg,1920,1200,Tango,757,541,1083,706
img012940.jpg,1920,1200,Tango,688,488,1045,898
img012941.jpg,1920,1200,Tango,666,314,1374,991
img012942.jpg,1920,1200,Tango,636,224,906,672
img012943.jpg,1920,1200,Tango,499,-232,1230,783
img012944.jpg,1920,1200,Tango,806,551,1045,825
img012945.jpg,1920,1200,Tango,657,578,1083,733
img012946.jpg,1920,1200,Tango,798,421,988,656
img012947.jpg,1920,1200,Tango,529,252,1088,873
img012948.jpg,1920,1200,Tango,911,482,1081,663
img012949.jpg,1920,1200,Tango,669,385,1142,697
img012950.jpg,1920,1200,Tango,753,312,947,516
img012953.jpg,1920,1200,Tango,810,416,1031,536
img012954.jpg,1920,1200,Tango,472,68,1248,1141
img012956.jpg,1920,1200,Tango,706,320,831,592
img012957.jpg,1920,1200,Tango,780,387,1229,840
img012960.jpg,1920,1200,Tango,635,334,1402,844
img012961.jpg,1920,1200,Tango,579,-46,1544,999
img012963.jpg,1920,1200,Tango,810,337,1057,488
img012964.jpg,1920,1200,Tango,794,564,1062,861
img012965.jpg,1920,1200,Tango,800,503,1268,779
img012967.jpg,1920,1200,Tango,293,88,1549,905
img012969.jpg,1920,1200,Tango,730,588,1225,922
img012971.jpg,1920,1200,Tango,855,476,1062,696
img012973.jpg,1920,1200,Tango,673,463,1147,868
img012974.jpg,1920,1200,Tango,1082,514,1380,752
img012976.jpg,1920,1200,Tango,1021,409,1271,977
img012977.jpg,1920,1200,Tango,711,245,1069,905
img012980.jpg,1920,1200,Tango,1015,371,1153,446
img012981.jpg,1920,1200,Tango,841,643,955,793
img012983.jpg,1920,1200,Tango,790,358,1142,532
img012984.jpg,1920,1200,Tango,834,525,1017,737
img012985.jpg,1920,1200,Tango,854,355,1105,849
img012986.jpg,1920,1200,Tango,555,440,1063,848
img012987.jpg,1920,1200,Tango,864,681,1143,846
img012988.jpg,1920,1200,Tango,686,311,1081,849
img012989.jpg,1920,1200,Tango,772,580,1009,941
img012990.jpg,1920,1200,Tango,572,-312,1556,862
img012991.jpg,1920,1200,Tango,912,367,1095,565
img012992.jpg,1920,1200,Tango,439,116,1530,833
img012993.jpg,1920,1200,Tango,664,291,1250,673
img012994.jpg,1920,1200,Tango,700,387,1083,679
img012995.jpg,1920,1200,Tango,962,616,1116,729
img012996.jpg,1920,1200,Tango,633,352,1053,645
img012997.jpg,1920,1200,Tango,685,192,1206,871
img012998.jpg,1920,1200,Tango,765,453,1252,916
img012999.jpg,1920,1200,Tango,699,529,1074,916
img013000.jpg,1920,1200,Tango,902,424,1269,779
img013001.jpg,1920,1200,Tango,658,146,1320,663
img013002.jpg,1920,1200,Tango,759,574,1181,844
img013003.jpg,1920,1200,Tango,523,529,1275,885
img013004.jpg,1920,1200,Tango,483,430,1069,866
img013005.jpg,1920,1200,Tango,683,452,1253,790
img013007.jpg,1920,1200,Tango,600,507,1387,880
img013008.jpg,1920,1200,Tango,975,281,1307,525
img013009.jpg,1920,1200,Tango,841,599,1074,816
img013010.jpg,1920,1200,Tango,493,159,1401,789
img013011.jpg,1920,1200,Tango,949,449,1198,675
img013012.jpg,1920,1200,Tango,713,406,1000,617
img013013.jpg,1920,1200,Tango,626,261,1150,641
img013014.jpg,1920,1200,Tango,819,458,972,637
img013015.jpg,1920,1200,Tango,976,515,1048,678
img013018.jpg,1920,1200,Tango,490,379,1199,655
img013019.jpg,1920,1200,Tango,502,-185,1481,788
img013020.jpg,1920,1200,Tango,838,524,1144,804
img013022.jpg,1920,1200,Tango,853,508,1081,635
img013023.jpg,1920,1200,Tango,387,88,1389,780
img013025.jpg,1920,1200,Tango,1014,541,1246,813
img013026.jpg,1920,1200,Tango,800,731,1067,934
img013030.jpg,1920,1200,Tango,724,223,1327,868
img013031.jpg,1920,1200,Tango,818,609,982,799
img013032.jpg,1920,1200,Tango,647,393,1351,788
img013033.jpg,1920,1200,Tango,811,307,1366,779
img013034.jpg,1920,1200,Tango,590,537,1025,742
img013035.jpg,1920,1200,Tango,497,378,1436,1173
img013036.jpg,1920,1200,Tango,856,374,1087,610
img013037.jpg,1920,1200,Tango,810,288,1142,670
img013038.jpg,1920,1200,Tango,905,449,1118,828
img013042.jpg,1920,1200,Tango,948,396,1136,744
img013043.jpg,1920,1200,Tango,819,402,987,520
img013044.jpg,1920,1200,Tango,1085,365,1214,563
img013045.jpg,1920,1200,Tango,824,439,1062,609
img013047.jpg,1920,1200,Tango,743,364,1330,829
img013048.jpg,1920,1200,Tango,678,307,1156,688
img013050.jpg,1920,1200,Tango,843,438,1099,653
img013051.jpg,1920,1200,Tango,764,296,1032,709
img013052.jpg,1920,1200,Tango,931,314,1212,631
img013053.jpg,1920,1200,Tango,696,270,1181,777
img013054.jpg,1920,1200,Tango,590,170,1375,872
img013055.jpg,1920,1200,Tango,1143,513,1217,639
img013056.jpg,1920,1200,Tango,908,357,1352,747
img013057.jpg,1920,1200,Tango,803,184,1250,650
img013058.jpg,1920,1200,Tango,806,343,1347,927
img013059.jpg,1920,1200,Tango,979,359,1163,758
img013060.jpg,1920,1200,Tango,731,388,1152,663
img013061.jpg,1920,1200,Tango,655,139,1079,746
img013063.jpg,1920,1200,Tango,872,463,1039,839
img013064.jpg,1920,1200,Tango,699,524,1007,679
img013066.jpg,1920,1200,Tango,434,312,1058,878
img013067.jpg,1920,1200,Tango,372,280,1294,882
img013068.jpg,1920,1200,Tango,811,636,1005,841
img013069.jpg,1920,1200,Tango,856,316,1220,654
img013070.jpg,1920,1200,Tango,1050,417,1150,553
img013071.jpg,1920,1200,Tango,910,647,1129,777
img013072.jpg,1920,1200,Tango,1017,542,1121,720
img013073.jpg,1920,1200,Tango,465,215,1371,628
img013075.jpg,1920,1200,Tango,708,371,1148,550
img013077.jpg,1920,1200,Tango,805,498,999,698
img013078.jpg,1920,1200,Tango,933,388,1012,554
img013079.jpg,1920,1200,Tango,707,166,1153,720
img013080.jpg,1920,1200,Tango,633,540,929,724
img013082.jpg,1920,1200,Tango,724,525,1195,1124
img013083.jpg,1920,1200,Tango,662,112,1450,993
img013084.jpg,1920,1200,Tango,822,528,1025,684
img013085.jpg,1920,1200,Tango,757,373,1022,670
img013086.jpg,1920,1200,Tango,746,156,1410,779
img013087.jpg,1920,1200,Tango,775,601,1258,1070
img013088.jpg,1920,1200,Tango,787,431,1198,713
img013090.jpg,1920,1200,Tango,779,252,1388,786
img013091.jpg,1920,1200,Tango,487,89,1306,1118
img013093.jpg,1920,1200,Tango,944,635,1171,880
img013094.jpg,1920,1200,Tango,896,726,1082,866
img013095.jpg,1920,1200,Tango,884,300,1459,1162
img013096.jpg,1920,1200,Tango,770,595,1057,753
img013097.jpg,1920,1200,Tango,772,484,1023,742
img013100.jpg,1920,1200,Tango,773,512,1034,693
img013101.jpg,1920,1200,Tango,798,344,1154,718
img013102.jpg,1920,1200,Tango,797,487,1156,758
img013103.jpg,1920,1200,Tango,865,470,1141,684
img013104.jpg,1920,1200,Tango,746,372,1111,616
img013105.jpg,1920,1200,Tango,889,598,1081,767
img013106.jpg,1920,1200,Tango,705,418,1080,770
img013107.jpg,1920,1200,Tango,728,603,1120,791
img013109.jpg,1920,1200,Tango,500,437,1470,960
img013110.jpg,1920,1200,Tango,504,-54,1267,1103
img013111.jpg,1920,1200,Tango,799,365,1199,857
img013112.jpg,1920,1200,Tango,942,665,1119,1005
img013113.jpg,1920,1200,Tango,804,492,1234,975
img013114.jpg,1920,1200,Tango,720,497,1066,813
img013115.jpg,1920,1200,Tango,986,452,1144,658
img013117.jpg,1920,1200,Tango,795,386,1150,855
img013118.jpg,1920,1200,Tango,833,646,1130,798
img013119.jpg,1920,1200,Tango,759,405,1137,847
img013120.jpg,1920,1200,Tango,909,373,1096,458
img013121.jpg,1920,1200,Tango,795,383,1110,831
img013123.jpg,1920,1200,Tango,759,327,1230,692
img013125.jpg,1920,1200,Tango,548,493,1239,831
img013126.jpg,1920,1200,Tango,775,510,1101,841
img013127.jpg,1920,1200,Tango,777,446,920,749
img013128.jpg,1920,1200,Tango,737,342,1034,647
img013129.jpg,1920,1200,Tango,391,429,1255,1147
img013130.jpg,1920,1200,Tango,890,696,1006,848
img013131.jpg,1920,1200,Tango,754,214,1184,663
img013133.jpg,1920,1200,Tango,556,-42,1163,579
img013134.jpg,1920,1200,Tango,667,254,1313,913
img013135.jpg,1920,1200,Tango,849,468,1315,772
img013136.jpg,1920,1200,Tango,390,-15,1293,878
img013137.jpg,1920,1200,Tango,843,377,1086,727
img013139.jpg,1920,1200,Tango,836,534,1135,844
img013140.jpg,1920,1200,Tango,870,467,1042,669
img013141.jpg,1920,1200,Tango,872,791,1081,945
img013142.jpg,1920,1200,Tango,971,491,1075,690
img013143.jpg,1920,1200,Tango,699,610,909,899
img013144.jpg,1920,1200,Tango,906,394,1089,594
img013146.jpg,1920,1200,Tango,670,420,1195,820
img013147.jpg,1920,1200,Tango,639,283,1312,896
img013148.jpg,1920,1200,Tango,956,634,1135,789
img013149.jpg,1920,1200,Tango,855,352,1153,586
img013150.jpg,1920,1200,Tango,756,397,1206,727
img013151.jpg,1920,1200,Tango,620,433,1098,830
img013152.jpg,1920,1200,Tango,791,532,1221,743
img013153.jpg,1920,1200,Tango,741,578,972,887
img013154.jpg,1920,1200,Tango,653,292,1058,817
img013155.jpg,1920,1200,Tango,870,427,1116,764
img013156.jpg,1920,1200,Tango,740,644,1098,941
img013157.jpg,1920,1200,Tango,754,532,1094,762
img013159.jpg,1920,1200,Tango,544,516,1310,1050
img013160.jpg,1920,1200,Tango,872,310,1088,602
img013161.jpg,1920,1200,Tango,639,177,1186,588
img013162.jpg,1920,1200,Tango,757,318,1089,686
img013165.jpg,1920,1200,Tango,747,263,1436,773
img013168.jpg,1920,1200,Tango,777,141,1277,1386
img013169.jpg,1920,1200,Tango,853,595,1226,918
img013171.jpg,1920,1200,Tango,803,182,1302,716
img013173.jpg,1920,1200,Tango,743,516,954,630
img013174.jpg,1920,1200,Tango,707,230,1116,665
img013175.jpg,1920,1200,Tango,605,313,946,646
img013176.jpg,1920,1200,Tango,773,760,1141,923
img013177.jpg,1920,1200,Tango,930,379,1279,685
img013178.jpg,1920,1200,Tango,753,431,896,599
img013179.jpg,1920,1200,Tango,537,314,1239,1005
img013180.jpg,1920,1200,Tango,782,535,1059,770
img013182.jpg,1920,1200,Tango,671,365,1078,692
img013183.jpg,1920,1200,Tango,837,650,1187,940
img013185.jpg,1920,1200,Tango,791,666,1031,902
img013186.jpg,1920,1200,Tango,1007,471,1166,666
img013190.jpg,1920,1200,Tango,848,486,1172,725
img013191.jpg,1920,1200,Tango,1009,428,1129,530
img013192.jpg,1920,1200,Tango,675,236,1026,677
img013193.jpg,1920,1200,Tango,809,230,1216,1428
img013194.jpg,1920,1200,Tango,1024,485,1117,733
img013195.jpg,1920,1200,Tango,692,288,1102,649
img013197.jpg,1920,1200,Tango,831,323,1248,642
img013198.jpg,1920,1200,Tango,955,542,1114,825
img013199.jpg,1920,1200,Tango,697,635,1116,1054
img013200.jpg,1920,1200,Tango,763,525,1190,965
img013201.jpg,1920,1200,Tango,749,309,1138,688
img013202.jpg,1920,1200,Tango,777,300,1176,768
img013204.jpg,1920,1200,Tango,799,150,1208,644
img013205.jpg,1920,1200,Tango,909,384,1253,715
img013206.jpg,1920,1200,Tango,933,321,1188,827
img013207.jpg,1920,1200,Tango,946,568,1258,795
img013208.jpg,1920,1200,Tango,949,741,1150,859
img013209.jpg,1920,1200,Tango,616,516,1263,1036
img013210.jpg,1920,1200,Tango,749,372,1110,800
img013211.jpg,1920,1200,Tango,666,400,979,721
img013212.jpg,1920,1200,Tango,938,330,1116,583
img013213.jpg,1920,1200,Tango,601,361,1230,649
img013214.jpg,1920,1200,Tango,841,447,1041,685
img013216.jpg,1920,1200,Tango,725,466,966,789
img013217.jpg,1920,1200,Tango,843,428,1169,798
img013218.jpg,1920,1200,Tango,685,577,1198,839
img013219.jpg,1920,1200,Tango,924,610,1052,781
img013221.jpg,1920,1200,Tango,774,326,1034,577
img013222.jpg,1920,1200,Tango,642,577,1289,842
img013224.jpg,1920,1200,Tango,754,340,1150,661
img013226.jpg,1920,1200,Tango,892,234,1161,584
img013227.jpg,1920,1200,Tango,886,576,1137,817
img013229.jpg,1920,1200,Tango,705,288,1364,1153
img013230.jpg,1920,1200,Tango,888,612,1210,841
img013232.jpg,1920,1200,Tango,879,624,1099,844
img013233.jpg,1920,1200,Tango,729,544,1362,805
img013234.jpg,1920,1200,Tango,901,395,1178,728
img013235.jpg,1920,1200,Tango,711,0,1645,813
img013238.jpg,1920,1200,Tango,847,293,1248,674
img013239.jpg,1920,1200,Tango,793,421,1076,704
img013241.jpg,1920,1200,Tango,481,248,1302,1181
img013243.jpg,1920,1200,Tango,932,641,1145,956
img013245.jpg,1920,1200,Tango,866,335,1172,610
img013246.jpg,1920,1200,Tango,597,104,1099,553
img013247.jpg,1920,1200,Tango,819,530,991,630
img013248.jpg,1920,1200,Tango,815,482,1042,772
img013249.jpg,1920,1200,Tango,806,753,1009,909
img013250.jpg,1920,1200,Tango,735,189,1127,629
img013251.jpg,1920,1200,Tango,783,599,1009,730
img013252.jpg,1920,1200,Tango,734,645,1012,836
img013253.jpg,1920,1200,Tango,906,561,1149,734
img013255.jpg,1920,1200,Tango,648,-158,1288,722
img013256.jpg,1920,1200,Tango,814,537,955,652
img013257.jpg,1920,1200,Tango,829,569,1148,916
img013258.jpg,1920,1200,Tango,445,84,1283,696
img013259.jpg,1920,1200,Tango,741,517,1098,773
img013260.jpg,1920,1200,Tango,802,489,1224,692
img013261.jpg,1920,1200,Tango,868,370,1081,551
img013262.jpg,1920,1200,Tango,776,519,916,675
img013263.jpg,1920,1200,Tango,640,411,1271,767
img013264.jpg,1920,1200,Tango,829,450,1067,805
img013266.jpg,1920,1200,Tango,761,618,985,868
img013268.jpg,1920,1200,Tango,566,386,1134,585
img013269.jpg,1920,1200,Tango,368,-73,1523,827
img013270.jpg,1920,1200,Tango,742,396,898,571
img013271.jpg,1920,1200,Tango,789,482,1184,882
img013273.jpg,1920,1200,Tango,716,513,979,1108
img013274.jpg,1920,1200,Tango,807,522,1089,735
img013275.jpg,1920,1200,Tango,894,466,1043,600
img013276.jpg,1920,1200,Tango,887,496,1025,706
img013277.jpg,1920,1200,Tango,872,513,1250,755
img013278.jpg,1920,1200,Tango,435,189,1175,904
img013279.jpg,1920,1200,Tango,839,584,926,722
img013280.jpg,1920,1200,Tango,944,561,1067,649
img013281.jpg,1920,1200,Tango,678,451,1345,950
img013282.jpg,1920,1200,Tango,448,451,1067,877
img013284.jpg,1920,1200,Tango,565,473,954,891
img013285.jpg,1920,1200,Tango,507,153,1181,964
img013287.jpg,1920,1200,Tango,724,355,1303,792
img013289.jpg,1920,1200,Tango,568,-72,1139,1015
img013290.jpg,1920,1200,Tango,319,-119,1234,933
img013291.jpg,1920,1200,Tango,773,578,978,748
img013292.jpg,1920,1200,Tango,824,502,1460,784
img013293.jpg,1920,1200,Tango,835,434,1112,879
img013295.jpg,1920,1200,Tango,895,399,1109,520
img013296.jpg,1920,1200,Tango,633,466,1241,944
img013297.jpg,1920,1200,Tango,623,312,995,912
img013298.jpg,1920,1200,Tango,587,230,1582,1177
img013300.jpg,1920,1200,Tango,722,609,995,999
img013302.jpg,1920,1200,Tango,891,473,1024,769
img013305.jpg,1920,1200,Tango,714,455,1229,920
img013306.jpg,1920,1200,Tango,822,315,1312,773
img013307.jpg,1920,1200,Tango,936,378,1152,846
img013308.jpg,1920,1200,Tango,892,167,1321,767
img013309.jpg,1920,1200,Tango,572,-92,1412,645
img013310.jpg,1920,1200,Tango,933,542,1042,768
img013312.jpg,1920,1200,Tango,753,432,1116,815
img013313.jpg,1920,1200,Tango,768,417,1271,779
img013315.jpg,1920,1200,Tango,681,237,1340,533
img013316.jpg,1920,1200,Tango,785,435,1044,728
img013317.jpg,1920,1200,Tango,542,147,1260,807
img013318.jpg,1920,1200,Tango,696,568,1167,834
img013319.jpg,1920,1200,Tango,799,400,1038,676
img013320.jpg,1920,1200,Tango,683,676,1009,940
img013321.jpg,1920,1200,Tango,836,480,1120,590
img013322.jpg,1920,1200,Tango,941,492,1117,676
img013323.jpg,1920,1200,Tango,859,516,993,681
img013324.jpg,1920,1200,Tango,657,6,1462,779
img013325.jpg,1920,1200,Tango,781,633,1251,897
img013326.jpg,1920,1200,Tango,904,494,1071,668
img013328.jpg,1920,1200,Tango,686,382,1085,647
img013329.jpg,1920,1200,Tango,777,263,1236,735
